w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z,w,x,y,z,x,y,z
0.04727528,-0.002266033,0.9978175,-0.04604665,5.26015,174.5514,359.4893,0.04520669,0.0206286,0.9985393,-0.0212233,2.536149,174.8656,2.253254,0.220374,-0.3846781,0.8917736,-0.09054263,359.5382,152.4371,313.4461,0.6466618,-0.1001994,0.702216,0.2805021,328.4302,90.42329,15.10738,-0.2686577,0.3600675,0.8212869,-0.3516569,22.59113,228.7857,57.69806,-0.662771,0.6015936,0.4368871,0.08916046,22.59113,228.7857,57.69806
0.04729983,-0.002236865,0.9978173,-0.04602838,5.258204,174.5488,359.4926,0.04513586,0.02056844,0.9985447,-0.02117937,2.530651,174.8734,2.246761,0.2201447,-0.3850017,0.8916528,-0.09091415,359.5769,152.4449,313.3959,0.6464835,-0.1011873,0.7027603,0.2791926,328.45,90.55278,14.87506,-0.2687046,0.3599637,0.8213087,-0.3516764,22.59544,228.7906,57.68796,-0.6628188,0.6015343,0.4368986,0.08914942,22.59544,228.7906,57.68796
0.04732971,-0.002260217,0.9978159,-0.04602485,5.257658,174.5452,359.4898,0.04506829,0.02049691,0.9985498,-0.02114678,2.526402,174.881,2.2389,0.2199524,-0.3853111,0.8915359,-0.09121436,359.607,152.4519,313.3495,0.6462637,-0.1023207,0.7033036,0.2779173,328.4547,90.68649,14.63268,-0.2687497,0.3598923,0.8213288,-0.3516678,22.59582,228.7934,57.67943,-0.6628268,0.6015155,0.4369145,0.08914038,22.59582,228.7934,57.67943
0.04733162,-0.002282903,0.9978167,-0.04600599,5.255372,174.5449,359.4873,0.04505886,0.02048787,0.998551,-0.02112296,2.523608,174.882,2.238008,0.2199183,-0.3856408,0.8913573,-0.09164949,359.6428,152.4354,313.2967,0.6460626,-0.1034403,0.7038422,0.2766035,328.4644,90.81931,14.38839,-0.2687749,0.3598705,0.8213412,-0.351642,22.59333,228.7936,57.67512,-0.66272,0.601639,0.4369102,0.08912149,22.59333,228.7936,57.67512
0.04738797,-0.002310761,0.9978132,-0.04602335,5.25718,174.5382,359.4837,0.04505914,0.02050251,0.9985501,-0.02114715,2.526453,174.882,2.239563,0.2198776,-0.3859036,0.891207,-0.09210132,359.6826,152.4189,313.2515,0.6459453,-0.1044392,0.7043452,0.2752186,328.4917,90.94218,14.15074,-0.2688183,0.3598656,0.8213372,-0.3516233,22.58946,228.7967,57.67368,-0.6626014,0.6017575,0.4369303,0.08910584,22.58946,228.7967,57.67368
0.04740167,-0.00231009,0.9978123,-0.04602833,5.257747,174.5367,359.4837,0.04502866,0.0205365,0.9985498,-0.02119382,2.531901,174.8857,2.243301,0.2198835,-0.3861603,0.8910383,-0.0926432,359.7294,152.393,313.2044,0.6458393,-0.1053199,0.7048602,0.2738099,328.5312,91.06412,13.9212,-0.2687946,0.3599083,0.8213453,-0.351579,22.58494,228.7911,57.67482,-0.6626096,0.6017323,0.4369594,0.08907161,22.58494,228.7911,57.67482
0.04738303,-0.00229479,0.997816,-0.04596578,5.250673,174.5389,359.4859,0.04491065,0.02053045,0.9985561,-0.02115924,2.527646,174.8991,2.24308,0.2199613,-0.3864618,0.8908345,-0.09315879,359.7688,152.3605,313.1526,0.6457875,-0.1060893,0.7053715,0.2723141,328.5881,91.18216,13.69458,-0.2687318,0.3599438,0.8213903,-0.3514854,22.57898,228.7768,57.67047,-0.6627098,0.6016296,0.4369488,0.08907105,22.57898,228.7768,57.67047
0.04733212,-0.002252839,0.997821,-0.04591274,5.244851,174.5451,359.4912,0.04477848,0.02050177,0.9985647,-0.02105835,2.515653,174.914,2.240632,0.2201239,-0.3867894,0.8906042,-0.09361656,359.7976,152.3215,313.0992,0.6457285,-0.1067658,0.705918,0.2707692,328.6567,91.30412,13.47055,-0.2686749,0.3599668,0.8214434,-0.3513813,22.57246,228.7621,57.66386,-0.6628212,0.6015157,0.4369264,0.08911958,22.57246,228.7621,57.66386
0.04728087,-0.002234331,0.9978245,-0.04589197,5.242597,174.5511,359.4937,0.04472183,0.02049227,0.9985698,-0.02094147,2.502097,174.9203,2.240269,0.2202214,-0.3870829,0.890412,-0.09400047,359.823,152.293,313.0522,0.6455967,-0.1077291,0.7064316,0.2693586,328.6902,91.4287,13.23386,-0.2686986,0.359992,0.8214431,-0.3513381,22.56615,228.7615,57.66374,-0.6628527,0.6014901,0.4368995,0.08919206,22.56615,228.7615,57.66374
0.04725104,-0.002240374,0.997829,-0.0458238,5.234769,174.5546,359.4936,0.04467299,0.02048935,0.9985746,-0.02082689,2.488854,174.9256,2.240628,0.2201886,-0.3873343,0.8902741,-0.09434748,359.852,152.2803,313.0114,0.6453443,-0.1089631,0.7069494,0.2681063,328.687,91.5628,12.98581,-0.268804,0.3600001,0.8214015,-0.3513463,22.56018,228.7739,57.667,-0.6628258,0.6015249,0.4368807,0.08924815,22.56018,228.7739,57.667
0.04728349,-0.002232482,0.9978275,-0.04582302,5.234706,174.5509,359.4943,0.04460956,0.02046892,0.9985794,-0.02074059,2.478728,174.9327,2.238874,0.2201111,-0.3875822,0.8901516,-0.09466412,359.8802,152.2739,312.9718,0.6450791,-0.1101989,0.7074821,0.2668297,328.6859,91.70032,12.73462,-0.2688806,0.3600322,0.8213605,-0.3513503,22.55432,228.7834,57.67237,-0.6628067,0.6015161,0.4369094,0.0893065,22.55432,228.7834,57.67237
0.04730283,-0.002240605,0.997829,-0.04576903,5.228467,174.5486,359.4936,0.0445838,0.0204413,0.9985828,-0.02066428,2.469794,174.9354,2.236152,0.2199804,-0.3878759,0.8900306,-0.09490269,359.9016,152.2768,312.9291,0.6449304,-0.111269,0.7080017,0.2653634,328.7162,91.83022,12.4831,-0.268863,0.3600477,0.8213889,-0.3512816,22.54883,228.7758,57.66836,-0.6628285,0.6014734,0.4369316,0.08932581,22.54883,228.7758,57.66836
0.04727659,-0.002294755,0.997829,-0.04579386,5.23103,174.5514,359.4874,0.04460371,0.02044683,0.9985821,-0.02065137,2.468389,174.9331,2.236801,0.2199292,-0.3882142,0.8898641,-0.09519894,359.9237,152.2684,312.8792,0.6448296,-0.1121425,0.7085451,0.263786,328.7727,91.95847,12.2391,-0.2687933,0.3600873,0.8214192,-0.3512236,22.54602,228.7639,57.6673,-0.662906,0.6013945,0.4369186,0.08934655,22.54602,228.7639,57.6673
0.04727073,-0.002300445,0.9978293,-0.04579339,5.230947,174.552,359.4868,0.04465026,0.02043478,0.9985816,-0.02058183,2.460471,174.9276,2.235651,0.2199314,-0.3885268,0.8896837,-0.09560344,359.955,152.2491,312.8291,0.6447207,-0.112895,0.7091139,0.2621976,328.8401,92.08784,12.00425,-0.2687839,0.3601287,0.8214265,-0.3511713,22.54005,228.7592,57.66784,-0.6629642,0.6013377,0.4368984,0.08939373,22.54005,228.7592,57.66784
0.04728519,-0.002291243,0.9978302,-0.045759,5.227049,174.5504,359.4879,0.04467854,0.02045328,0.998582,-0.02049149,2.450284,174.9242,2.238152,0.2199615,-0.3887755,0.8895159,-0.09608402,-0.005431708,152.2232,312.7845,0.644606,-0.1137573,0.7096584,0.2606293,328.8974,92.2162,11.76243,-0.2687839,0.3601176,0.8214473,-0.3511343,22.53755,228.7558,57.66351,-0.6629534,0.6013617,0.4368759,0.0894241,22.53755,228.7558,57.66351
0.04736143,-0.002307867,0.9978261,-0.04576999,5.228179,174.5415,359.4856,0.04467166,0.02044198,0.9985835,-0.02044507,2.444897,174.9249,2.237105,0.2200039,-0.3890108,0.8893476,-0.09659258,0.03672337,152.1945,312.7407,0.6443608,-0.1148558,0.7102153,0.2592333,328.9196,92.35519,11.51279,-0.2687875,0.3601193,0.821447,-0.3511306,22.53694,228.7559,57.66346,-0.66288,0.6014115,0.4369116,0.08946019,22.53694,228.7559,57.66346
0.04744475,-0.00234458,0.9978219,-0.0457712,5.228075,174.5318,359.4809,0.04463595,0.02037776,0.9985855,-0.02048977,2.449609,174.9289,2.229611,0.2200521,-0.3892788,0.8891734,-0.09700438,0.06784599,152.1698,312.6957,0.6440865,-0.1160682,0.7107791,0.2578256,328.9337,92.49961,11.25121,-0.2687901,0.3601338,0.8214348,-0.3511419,22.53697,228.7575,57.66617,-0.6628024,0.6014438,0.4369824,0.08947138,22.53697,228.7575,57.66617
0.04746322,-0.002404486,0.9978208,-0.04577465,5.228131,174.5293,359.4739,0.04487316,0.02037925,0.9985739,-0.02052981,2.45473,174.9018,2.229001,0.2201114,-0.3895943,0.8889861,-0.09731957,0.08727448,152.1484,312.6479,0.6437566,-0.117189,0.7114478,0.2562933,328.965,92.66111,10.98216,-0.2687599,0.3601392,0.8214374,-0.3511536,22.53944,228.7552,57.66728,-0.6627448,0.6014585,0.4370453,0.08949273,22.53944,228.7552,57.66728
0.04749526,-0.002427454,0.9978157,-0.0458508,5.236714,174.5254,359.4707,0.04480946,0.02031933,0.9985783,-0.02051284,2.452341,174.9089,2.222376,0.2201834,-0.3899651,0.8887768,-0.09758278,0.0991761,152.1281,312.5949,0.6434711,-0.1182189,0.7121325,0.2546306,329.0157,92.82256,10.70995,-0.2686838,0.3601768,0.8214476,-0.3511495,22.54161,228.7472,57.67027,-0.6626716,0.6015065,0.4370785,0.08954807,22.54161,228.7472,57.67027
0.04755985,-0.002467858,0.9978111,-0.04588181,5.240012,174.5178,359.4655,0.044783,0.02027421,0.9985806,-0.02050288,2.450911,174.9118,2.21732,0.220259,-0.3902834,0.8885831,-0.09790426,0.1183331,152.1046,312.5465,0.643248,-0.1190432,0.71288,0.2527111,329.1058,92.98849,10.43246,-0.2685584,0.3602093,0.8214896,-0.3511136,22.54431,228.731,57.66931,-0.6626357,0.6015084,0.4371129,0.08963533,22.54431,228.731,57.66931
0.04763988,-0.002497309,0.9978062,-0.0459039,5.242338,174.5084,359.4616,0.04482472,0.02023692,0.9985805,-0.02045969,2.445869,174.9069,2.213161,0.2203723,-0.3905343,0.8884098,-0.09822194,0.1373279,152.0772,312.5064,0.6430547,-0.1196956,0.7136847,0.2506157,329.2254,93.15887,10.15397,-0.2684104,0.3602703,0.8215328,-0.3510631,22.54563,228.7115,57.6702,-0.6625911,0.6014972,0.4371863,0.08968148,22.54563,228.7115,57.6702
0.04763988,-0.002497309,0.9978062,-0.0459039,5.242338,174.5084,359.4616,0.04500358,0.02027248,0.9985719,-0.02045145,2.445504,174.8864,2.21684,0.2205223,-0.3906788,0.888272,-0.09855579,0.1593895,152.0451,312.4787,0.6428536,-0.1205056,0.7144788,0.2484717,329.3368,93.3325,9.857701,-0.2682706,0.3603089,0.8215913,-0.3509937,22.54606,228.6909,57.66702,-0.662498,0.6015461,0.4372496,0.08973234,22.54606,228.6909,57.66702
0.04775008,-0.002492837,0.9978015,-0.04589215,5.240957,174.4957,359.4616,0.04490795,0.02020287,0.9985774,-0.02046142,2.446077,174.8972,2.209048,0.2205906,-0.3908696,0.8881441,-0.09880054,0.1749795,152.026,312.4481,0.6425544,-0.1216183,0.7152341,0.2465229,329.407,93.51002,9.551558,-0.2681599,0.3603249,0.8216353,-0.3509587,22.54883,228.676,57.66437,-0.6623996,0.6015873,0.4373343,0.08976811,22.54883,228.676,57.66437
0.04781357,-0.002565389,0.9977993,-0.0458692,5.237893,174.4881,359.4531,0.04525822,0.02016346,0.9985569,-0.02071926,2.476169,174.8575,2.202372,0.2206041,-0.3911078,0.8880041,-0.0990844,0.195652,152.011,312.4105,0.6421034,-0.122979,0.7159778,0.2448588,329.4322,93.69542,9.246282,-0.2681158,0.3603378,0.8216443,-0.3509582,22.55071,228.6714,57.66519,-0.662328,0.6016133,0.4374087,0.08976135,22.55071,228.6714,57.66519
0.04785594,-0.002618033,0.9977975,-0.0458618,5.23673,174.4829,359.4468,0.04549484,0.02015095,0.9985455,-0.02076883,2.4823,174.8304,2.200099,0.2205828,-0.3912619,0.8879025,-0.09943454,0.2271829,151.9965,312.3811,0.6416717,-0.1241723,0.7167195,0.2432131,329.4702,93.87497,8.958594,-0.2681159,0.3603379,0.8216442,-0.3509582,22.5507,228.6714,57.6652,-0.6623151,0.6015737,0.4374794,0.08977943,22.5507,228.6714,57.6652
0.04784268,-0.002697485,0.9977976,-0.0458689,5.237113,174.484,359.4377,0.0452049,0.02007711,0.9985628,-0.02064205,2.466768,174.8632,2.193,0.2205386,-0.3913603,0.8878359,-0.09973796,0.2567861,151.9868,312.3599,0.6413791,-0.125081,0.7174417,0.2413825,329.5488,94.04002,8.684043,-0.2680655,0.3602481,0.8216862,-0.3509907,22.56108,228.6669,57.65633,-0.66232,0.6015273,0.4375314,0.08979949,22.56108,228.6669,57.65633
0.04788534,-0.002735362,0.9977952,-0.04587392,5.237454,174.4789,359.4331,0.04534923,0.0200798,0.9985534,-0.02077425,2.482234,174.8469,2.192281,0.2205675,-0.3915371,0.8877236,-0.09997988,0.2743501,151.972,312.3311,0.6411778,-0.1258072,0.7181532,0.239416,329.6551,94.19586,8.41671,-0.267938,0.3602886,0.8217192,-0.3509687,22.56463,228.6518,57.65741,-0.6623405,0.6014549,0.4375921,0.08983559,22.56463,228.6518,57.65741
0.04797392,-0.002788509,0.9977889,-0.0459156,5.241886,174.4684,359.4263,0.04538409,0.01998815,0.9985522,-0.02084782,2.490259,174.8428,2.181321,0.2206702,-0.3917742,0.8875708,-0.1001797,0.2823142,151.9513,312.2961,0.6411779,-0.1258071,0.7181531,0.2394159,329.6551,94.19585,8.416718,-0.2679381,0.3602886,0.8217192,-0.3509687,22.56463,228.6518,57.65741,-0.6623406,0.6014548,0.4375921,0.08983559,22.56463,228.6518,57.65741
0.04809325,-0.00290376,0.9977838,-0.04589549,5.238873,174.4541,359.4126,0.04566807,0.01992396,0.9985394,-0.0208983,2.496325,174.8102,2.173001,0.2208882,-0.3919933,0.8873805,-0.1005268,0.3000892,151.911,312.2588,0.6407389,-0.1274346,0.7194102,0.2359317,329.8167,94.48396,7.911743,-0.2675923,0.3603941,0.8218153,-0.3508995,22.57371,228.6098,57.65906,-0.6621713,0.6015391,0.4377325,0.08983622,22.57371,228.6098,57.65906
0.04809325,-0.00290376,0.9977838,-0.04589549,5.238873,174.4541,359.4126,0.04566807,0.01992396,0.9985394,-0.0208983,2.496325,174.8102,2.173001,0.2208882,-0.3919933,0.8873805,-0.1005268,0.3000892,151.911,312.2588,0.64037,-0.1283341,0.7200867,0.2343762,329.8739,94.64138,7.664166,-0.2675912,0.3603354,0.8218205,-0.3509485,22.58093,228.6127,57.65598,-0.6620436,0.6016291,0.4378067,0.08981221,22.58093,228.6127,57.65598
0.04806722,-0.002906164,0.9977837,-0.04592361,5.242097,174.457,359.4123,0.04589779,0.019842,0.9985328,-0.02079147,2.484168,174.7834,2.163584,0.2213341,-0.3924469,0.8869506,-0.1015664,0.3692716,151.8128,312.1716,0.6396729,-0.1299256,0.7214421,0.2312134,330.011,94.94894,7.185359,-0.267673,0.360205,0.821829,-0.3509996,22.5872,228.6236,57.64581,-0.6622153,0.6013722,0.4378985,0.08982115,22.5872,228.6236,57.64581
0.04808694,-0.002921345,0.9977804,-0.04597447,5.247829,174.4546,359.4102,0.04610779,0.01978732,0.9985194,-0.02102694,2.511292,174.7596,2.155582,0.2213341,-0.3924469,0.8869505,-0.1015664,0.3692708,151.8128,312.1716,0.639673,-0.1299256,0.7214422,0.2312134,330.011,94.94894,7.185358,-0.2677405,0.360072,0.8218543,-0.3510259,22.59237,228.6308,57.63307,-0.6622153,0.6013724,0.4378986,0.08982123,22.59237,228.6308,57.63307
0.04810818,-0.002936137,0.9977789,-0.04598302,5.248713,174.4521,359.4083,0.04610799,0.01967376,0.9985234,-0.02093656,2.500351,174.7591,2.143037,0.2214031,-0.3928412,0.8867205,-0.1018984,0.3872294,151.7893,312.1134,0.6392852,-0.1307983,0.7220927,0.2297578,330.063,95.10122,6.950413,-0.2677221,0.3600141,0.8218755,-0.3510496,22.59847,228.6296,57.62779,-0.6623442,0.6011834,0.4379791,0.089743,22.59847,228.6296,57.62779
0.04811555,-0.002963219,0.9977797,-0.0459572,5.2456,174.4511,359.4053,0.04612378,0.01956299,0.9985248,-0.02093257,2.499348,174.757,2.130327,0.2214031,-0.3928411,0.8867207,-0.1018985,0.3872337,151.7893,312.1134,0.6384263,-0.132433,0.7232446,0.2275761,330.1135,95.3767,6.557827,-0.2677076,0.3599461,0.8219046,-0.3510622,22.60392,228.6278,57.62045,-0.6623441,0.6011834,0.4379789,0.08974296,22.60392,228.6278,57.62045
0.04806195,-0.003008682,0.9977823,-0.04595216,5.244802,174.4571,359.4004,0.04626644,0.01950469,0.9985153,-0.02112954,2.521894,174.7409,2.122271,0.221237,-0.3932725,0.8865345,-0.1022149,0.4137423,151.7918,312.0513,0.6379875,-0.1331126,0.7238297,0.2265481,330.1446,95.51134,6.379566,-0.2677343,0.3598351,0.8219396,-0.3510735,22.60909,228.6296,57.60851,-0.6623791,0.6011274,0.4380293,0.08961169,22.60909,228.6296,57.60851
0.0480184,-0.003011237,0.9977863,-0.0459109,5.240088,174.4621,359.4006,0.04620065,0.01941354,0.9985213,-0.02107635,2.515186,174.7481,2.112268,0.2211969,-0.3934142,0.8864771,-0.1022542,0.4152894,151.7942,312.0328,0.6376222,-0.1337181,0.7243674,0.2254985,330.1844,95.63393,6.209306,-0.267783,0.3596993,0.8219986,-0.3510375,22.61034,228.6293,57.5901,-0.6625205,0.6009833,0.4380235,0.08956335,22.61034,228.6293,57.5901
0.04798679,-0.003035717,0.9977872,-0.04592354,5.241419,174.4656,359.3979,0.04614953,0.01935283,0.9985273,-0.02095368,2.500716,174.7536,2.106074,0.2213236,-0.3935706,0.8863728,-0.1022808,0.4070776,151.7791,312.0129,0.637289,-0.1343002,0.7248695,0.2244788,330.2239,95.74892,6.04564,-0.2678502,0.3595977,0.8220431,-0.3509861,22.60741,228.6303,57.57481,-0.66259,0.6008838,0.4380691,0.08949161,22.60741,228.6303,57.57481
0.04795194,-0.003016633,0.9977941,-0.0458103,5.228572,174.4698,359.4008,0.04610549,0.01927805,0.9985336,-0.02082073,2.485012,174.7582,2.098302,0.2215114,-0.393696,0.8862629,-0.1023452,0.4006827,151.7557,311.9957,0.6369416,-0.1349425,0.7253454,0.2235402,330.2518,95.86183,5.883959,-0.2679089,0.3595324,0.8220723,-0.35094,22.60353,228.6316,57.56418,-0.6626264,0.6008236,0.4381137,0.08940772,22.60353,228.6316,57.56418
0.04793692,-0.00299069,0.9977971,-0.04576246,5.223244,174.4718,359.4042,0.04608134,0.01920209,0.9985383,-0.02072109,2.473155,174.7606,2.090173,0.2216599,-0.3937523,0.8861943,-0.1024009,0.3974092,151.737,311.987,0.6366524,-0.135488,0.7257887,0.2225934,330.2888,95.96455,5.732837,-0.267966,0.3594696,0.8221071,-0.3508791,22.59838,228.6315,57.55262,-0.6626779,0.6007816,0.4381122,0.08931573,22.59838,228.6315,57.55262
0.04796194,-0.002932116,0.9978005,-0.04566736,5.212656,174.4693,359.4113,0.04597983,0.01910444,0.9985484,-0.02054908,2.452741,174.7717,2.08012,0.2218294,-0.3937725,0.8861391,-0.1024334,0.391892,151.7171,311.9835,0.6363556,-0.135902,0.7262713,0.2216133,330.3391,96.06938,5.590045,-0.2680937,0.3593579,0.8221362,-0.3508274,22.59239,228.639,57.53706,-0.6628056,0.6006848,0.4380804,0.08917743,22.59239,228.639,57.53706
0.0480338,-0.002901485,0.9977997,-0.04560912,5.206111,174.4612,359.4148,0.04606856,0.01903715,0.9985489,-0.02038853,2.434194,174.7611,2.073021,0.2220732,-0.393811,0.8860652,-0.1023978,0.3754326,151.6925,311.9799,0.6360371,-0.1362892,0.7267787,0.2206246,330.3922,96.17787,5.448073,-0.2683191,0.3591688,0.822174,-0.3507605,22.58344,228.6545,57.51253,-0.6630191,0.6005315,0.4380117,0.08895955,22.58344,228.6545,57.51253
0.04810771,-0.002929534,0.9977984,-0.04555912,5.200183,174.4527,359.4114,0.04603246,0.01895765,0.9985535,-0.02032313,2.426216,174.7649,2.064337,0.2223931,-0.3938295,0.8859815,-0.1023567,0.3553693,151.66,311.9788,0.6357667,-0.1364898,0.7273284,0.2194647,330.4754,96.28592,5.308939,-0.2686442,0.3589405,0.8221472,-0.3508082,22.58026,228.6901,57.49417,-0.6633213,0.6002902,0.4379259,0.08875759,22.58026,228.6901,57.49417
0.04814762,-0.00293272,0.997801,-0.0454592,5.188694,174.4481,359.4114,0.04595403,0.01890028,0.9985626,-0.02009933,2.400133,174.7733,2.059107,0.2226234,-0.393823,0.8859392,-0.102247,0.3335089,151.6404,311.983,0.6355786,-0.1365028,0.7279023,0.2180948,330.5923,96.38963,5.170739,-0.2689458,0.3587288,0.8221135,-0.3508729,22.57903,228.7248,57.47881,-0.663635,0.6000375,0.4378407,0.08854138,22.57903,228.7248,57.47881
0.04820252,-0.002902179,0.9977998,-0.04543241,5.185761,174.442,359.4148,0.04648796,0.0189912,0.9985499,-0.01940166,2.321847,174.711,2.071872,0.2227322,-0.3937927,0.8859497,-0.1020352,0.3079978,151.6389,311.9932,0.6353732,-0.1365953,0.7284831,0.2166911,330.7061,96.49768,5.022046,-0.2692173,0.358531,0.8220754,-0.3509558,22.58035,228.758,57.46615,-0.6639162,0.5998484,0.4377187,0.08831584,22.58035,228.758,57.46615
0.04824006,-0.002865497,0.9977988,-0.04541446,5.183887,174.4379,359.4189,0.04650161,0.01895645,0.9985504,-0.01938368,2.319632,174.7093,2.067954,0.2227696,-0.3937565,0.885987,-0.10177,0.2807364,151.6476,312.0058,0.6350424,-0.1368465,0.7290983,0.21543,330.7943,96.61961,4.867516,-0.2694279,0.3583205,0.8220744,-0.3510118,22.58368,228.782,57.44883,-0.6640988,0.5997776,0.4375814,0.08810662,22.58368,228.782,57.44883
0.04829195,-0.002850566,0.997795,-0.04544319,5.187232,174.432,359.4202,0.04678788,0.01902707,0.9985423,-0.0190364,2.280846,174.6759,2.077199,0.2228143,-0.3937472,0.8860078,-0.1015257,0.2543963,151.6546,312.0144,0.634609,-0.1371969,0.7297566,0.2142525,330.8671,96.75442,4.70788,-0.2695593,0.3581469,0.8220928,-0.3510451,22.58785,228.7961,57.43285,-0.6641986,0.5997502,0.4375021,0.08793383,22.58785,228.7961,57.43285
0.04835128,-0.002868307,0.9977919,-0.04544782,5.187629,174.425,359.4178,0.04711721,0.01910813,0.9985364,-0.01844422,2.214178,174.6372,2.088863,0.2229441,-0.393746,0.8859985,-0.1013267,0.2282587,151.6502,312.0207,0.6341536,-0.137418,0.730477,0.2130015,330.9565,96.89539,4.552392,-0.2696422,0.3580119,0.822108,-0.3510833,22.59324,228.8059,57.42113,-0.6642729,0.5997116,0.4374775,0.08775945,22.59324,228.8059,57.42113
0.04836474,-0.00286114,0.9977939,-0.04538727,5.180723,174.4236,359.4189,0.04720866,0.01910588,0.998536,-0.01823381,2.190272,174.6263,2.089516,0.2231123,-0.3937219,0.8859814,-0.1011991,0.20813,151.6382,312.0276,0.6336994,-0.1376643,0.7312033,0.2116975,331.0489,97.03822,4.390296,-0.2696809,0.3579035,0.8221248,-0.3511245,22.60009,228.8116,57.41215,-0.6643471,0.5996354,0.4374987,0.08761135,22.60009,228.8116,57.41215
0.04834334,-0.002870979,0.9977961,-0.04536523,5.178156,174.4261,359.418,0.04741818,0.01916777,0.9985397,-0.01740511,2.096185,174.6008,2.100558,0.2232403,-0.3936549,0.885991,-0.1010941,0.1935261,151.6294,312.0389,0.6332071,-0.1380025,0.7319384,0.2104063,331.1331,97.18658,4.220009,-0.2696654,0.3578462,0.8221451,-0.3511475,22.60592,228.8107,57.40692,-0.6644023,0.5995755,0.43752,0.08749555,22.60592,228.8107,57.40692
0.04833681,-0.002853644,0.9977958,-0.04537725,5.179633,174.4269,359.42,0.04745477,0.01915582,0.9985425,-0.01715402,2.067456,174.5961,2.100451,0.2232564,-0.3936527,0.8860049,-0.1009444,0.1778149,151.6349,312.0438,0.6326555,-0.1385535,0.7326348,0.2092764,331.1866,97.33745,4.043345,-0.2696146,0.357814,0.8221942,-0.351104,22.60696,228.8008,57.39876,-0.6644404,0.5995467,0.4375224,0.08739141,22.60696,228.8008,57.39876
0.04834428,-0.002856436,0.9977949,-0.04538907,5.180968,174.426,359.4196,0.04754537,0.01916919,0.9985452,-0.0167247,2.018578,174.5849,2.104089,0.2231501,-0.3936812,0.8860344,-0.1008086,0.1684301,151.6529,312.0446,0.6321232,-0.1391414,0.7332916,0.2081914,331.2336,97.48257,3.86864,-0.2695053,0.3577491,0.8222749,-0.3510653,22.61354,228.7842,57.38614,-0.6644626,0.599524,0.437533,0.08732569,22.61354,228.7842,57.38614
0.04828489,-0.002876231,0.9977972,-0.04540262,5.182444,174.4327,359.4175,0.047757,0.01923187,0.9985439,-0.01611939,1.95008,174.5596,2.11409,0.2229864,-0.3937526,0.8860585,-0.1006811,0.1613276,151.6767,312.0398,0.6316298,-0.1396442,0.7339476,0.2070377,331.2939,97.62355,3.697274,-0.2694897,0.3576919,0.8222961,-0.3510858,22.61917,228.7832,57.38074,-0.6645179,0.5994816,0.4375172,0.08727607,22.61917,228.7832,57.38074
